"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x949658825979645954",2018-01-06 15:08:02,"x419587260","TFS_ManCity","EmiratesFACup Live stream HD : https://t.co/1jBDfxL1HX s1k1g6 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #… https://t.co/FoVQhtry6h","dlvr.it",,,,FALSE,FALSE,0,0,"cityvburnley SaintsFC MCFC mancity FACup MANBUR",,"bit.ly/2AyKqSl dlvr.it/Q986Yj","https://t.co/1jBDfxL1HX https://t.co/FoVQhtry6h","http://bit.ly/2AyKqSl http://dlvr.it/Q986Yj",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949658811723341824",2018-01-06 15:07:59,"x774913029964267520","serpilgunnn","Manchester city  v  Burnley

Live stream HD :  https://t.co/mipaOqqifd

s1k1g7 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/WeN1dxIoMq","Twitter Web Client",,,,FALSE,FALSE,0,0,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2D3gKja","https://t.co/mipaOqqifd","http://bit.ly/2D3gKja","http://pbs.twimg.com/media/DS3dpDoWkAE01S2.jpg","https://t.co/WeN1dxIoMq","https://twitter.com/serpilgunnn/status/949658811723341824/photo/1","photo","http://pbs.twimg.com/media/DS3dpDoWkAE01S2.jpg","https://t.co/WeN1dxIoMq","https://twitter.com/serpilgunnn/status/949658811723341824/photo/1",,,,"en",,,,,,,,,,,,,
"x949658785643220992",2018-01-06 15:07:52,"x4723696255","ilQnass","Manchester City vs. Burnley live stream info, TV channel, time: How to watch FA Cup on TV, stream online Manchester City vs Burnley live stream info click here : https://t.co/6rRtx9Wop8
Man City vs Burnley  #FACup #cmonguys #cityvburnley","Twitter Web Client",,,,FALSE,FALSE,5,4,"FACup cmonguys cityvburnley",,"goo.gl/czrMd5","https://t.co/6rRtx9Wop8","https://goo.gl/czrMd5",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949658778051514369",2018-01-06 15:07:51,"x944343786087469057","gleetzbox","Who are you supporting for this #FACup match between #ManchesterCity &amp; #BurnleyFC? #MCIBUR #manchestervburnley #cityvburnley #mancity ⚽️⚽️

Like &amp; share to show your loyalty to these clubs!","Twitter Web Client",,,,FALSE,FALSE,0,0,"FACup ManchesterCity BurnleyFC MCIBUR manchestervburnley cityvburnley mancity",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x949658495690960898",2018-01-06 15:06:43,"x4126248742","SedefUlufer","EmiratesFACup

Live stream HD :  https://t.co/WRe5LhIspm

s1k1g8 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues kick off","Twitter Web Client",,,,FALSE,FALSE,8,10,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2m39hsn","https://t.co/WRe5LhIspm","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949658459116593153",2018-01-06 15:06:35,"x4717745232","ilrased","Manchester City vs Burnley - Live Streaming Man City Vs Burnley Piala FA BeIN Sport HD Klik Ini Manchester City vs Burnley live stream info click here : https://t.co/bkW7exfcfU
Man City vs Burnley  #FACup #cmonguys #cityvburnley","Twitter Web Client",,,,FALSE,FALSE,4,5,"FACup cmonguys cityvburnley",,"goo.gl/czrMd5","https://t.co/bkW7exfcfU","https://goo.gl/czrMd5",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949658390099349504",2018-01-06 15:06:18,"x42048240","Lempo","C'MON CITY! @ManCity @FA #cityvburnley #FACup","Twitter Web Client",,,,FALSE,FALSE,35,7,"cityvburnley FACup",,,,,,,,,,,,,"x14573900 39360648","ManCity FA","en",,,,,,,,,,,,,
"x949658384017625088",2018-01-06 15:06:17,"x4154394737","MelehatTutku","Manchester city  v  Burnley

Live stream HD :  https://t.co/XABUSuFpYZ

s1k1g7 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL 

-","Twitter Web Client",,,,FALSE,FALSE,9,9,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2m39hsn","https://t.co/XABUSuFpYZ","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949658286730735616",2018-01-06 15:05:54,"x934789391825997824","OlgaVerev","EmiratesFACup

Live stream HD :  https://t.co/fRNpDxSeUj

s1k1g6 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues https://t.co/57dW3Bxrbz","Twitter Web Client",,,,FALSE,FALSE,0,1,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2m39hsn","https://t.co/fRNpDxSeUj","http://bit.ly/2m39hsn","http://pbs.twimg.com/media/DS3dLCfXUAAGL7b.jpg","https://t.co/57dW3Bxrbz","https://twitter.com/OlgaVerev/status/949658286730735616/photo/1","photo","http://pbs.twimg.com/media/DS3dLCfXUAAGL7b.jpg","https://t.co/57dW3Bxrbz","https://twitter.com/OlgaVerev/status/949658286730735616/photo/1",,,,"en",,,,,,,,,,,,,
"x949658199824715776",2018-01-06 15:05:33,"x934660985473904645","NamAngeli","Manchester city  v  Burnley

Live stream HD :  https://t.co/BBMKOn2liZ

s1k1g8 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #MANBUR #SoccerAM #PL #AFC #EPL #BPL #EFL 
a","Twitter Web Client",,,,FALSE,FALSE,8,8,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack MANBUR SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2m39hsn","https://t.co/BBMKOn2liZ","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949658149719601152",2018-01-06 15:05:21,"x4715275116","ilhadf","Manchester City vs Burnley, FA Cup third round: Team news, kick off time, probable line-ups, odds and stats Manchester City vs Burnley live stream info click here : https://t.co/y4ldeNld7e
Man City vs Burnley  #FACup #cmonguys #cityvburnley","Twitter Web Client",,,,FALSE,FALSE,2,6,"FACup cmonguys cityvburnley",,"goo.gl/czrMd5","https://t.co/y4ldeNld7e","https://goo.gl/czrMd5",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949658067381211143",2018-01-06 15:05:01,"x941689745909927942","TaluNergis","Emirates FACup

Live stream HD :  https://t.co/CmdKrL1ddA

s1k1g7 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues","Twitter Web Client",,,,FALSE,FALSE,11,11,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2m39hsn","https://t.co/CmdKrL1ddA","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949657996291866625",2018-01-06 15:04:44,"x933355464984809472","CerenTura3","Manchester city  v  Burnley

Live stream HD :  https://t.co/BnQMomw4WD

s1k1g6 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #MANBUR #football #premierleague #wearecity #together #Matchday #PL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL","Twitter Web Client",,,,FALSE,FALSE,8,8,"EmiratesFACup cityvburnley MCFC mancity FACup MANBUR football premierleague wearecity together Matchday PL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2m39hsn","https://t.co/BnQMomw4WD","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949657775734476800",2018-01-06 15:03:52,"x927048572465532929","FerideKurter","Manchester city  v  Burnley

Live stream HD :  https://t.co/69KJVrUIbp

s1k1g8 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #MANBUR #SoccerAM #PL #AFC #EPL #BPL #EFL","Twitter Web Client",,,,FALSE,FALSE,0,0,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack MANBUR SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2m39hsn","https://t.co/69KJVrUIbp","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949657719300116480",2018-01-06 15:03:38,"x928620458618081280","GizemSnmza","Manchester city  v  Burnley

Live stream HD :  https://t.co/KItdi9owCS

s1k1g7 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL","Twitter Web Client",,,,FALSE,FALSE,9,9,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2m39hsn","https://t.co/KItdi9owCS","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949657615839236096",2018-01-06 15:03:14,"x826223835175387137","467Sport","Watch ⌚️ NOW #FACup
#ManchesterCity vs #BurnleyFC

Live Stream ✅ https://t.co/K7Dm2BN4xn

#MCIBUR #mancity #Sharkteam #MCFC @EmiratesFACup #NorthWales #burnleyfc #cityburnley #cityvburnley https://t.co/c4fnDaJxZx","Twitter Web Client",,,,FALSE,FALSE,4,0,"FACup ManchesterCity BurnleyFC MCIBUR mancity Sharkteam MCFC NorthWales burnleyfc cityburnley cityvburnley",,"goo.gl/r7LCKn","https://t.co/K7Dm2BN4xn","https://goo.gl/r7LCKn","http://pbs.twimg.com/media/DS3cemDW0AA-msA.jpg","https://t.co/c4fnDaJxZx","https://twitter.com/467Sport/status/949657615839236096/photo/1","photo","http://pbs.twimg.com/media/DS3cemDW0AA-msA.jpg","https://t.co/c4fnDaJxZx","https://twitter.com/467Sport/status/949657615839236096/photo/1",,"x4418429837","EmiratesFACup","en",,,,,,,,,,,,,
"x949657580053417984",2018-01-06 15:03:05,"x927052324262105088","HelinSoz","EmiratesFACup

Live stream HD :  https://t.co/n95JtwbP9q

s1k1g6 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues","Twitter Web Client",,,,FALSE,FALSE,1,1,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2m39hsn","https://t.co/n95JtwbP9q","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949657514517331968",2018-01-06 15:02:49,"x933103962189950977","AtesliNejla","Manchester city  v  Burnley

Live stream HD :  https://t.co/vPzKfe7Nu5

s1k1g8 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #MANBUR #football #premierleague #wearecity #together #Matchday #PL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL","Twitter Web Client",,,,FALSE,FALSE,9,8,"EmiratesFACup cityvburnley MCFC mancity FACup MANBUR football premierleague wearecity together Matchday PL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2m39hsn","https://t.co/vPzKfe7Nu5","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949657444342476800",2018-01-06 15:02:33,"x932289481021018114","SedefUzan","Manchester city  v  Burnley

Live stream HD :  https://t.co/1AUNN6GVtq

s1k1g7 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #MANBUR #SoccerAM #PL #AFC #EPL #BPL #EFL","Twitter Web Client",,,,FALSE,FALSE,0,0,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack MANBUR SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2m39hsn","https://t.co/1AUNN6GVtq","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949657264595464193",2018-01-06 15:01:50,"x902814661942185984","Daffa09058257","Manchester City vs Burnley The Emirates FA Cup Live Stream
🔴 Live now here 👉 《 https://t.co/QlERVm7ny6 》

#EmiratesFACup #wearecity #cityvburnley #mancity #PEP #Burnley #ManchesterCity 
#FACup #livematch #Livestream #MCFCcatalà #SharkTeam #CitySquareLive https://t.co/rCnpcLOWBc","Twitter Web Client",,,,FALSE,FALSE,0,0,"EmiratesFACup wearecity cityvburnley mancity PEP Burnley ManchesterCity FACup livematch Livestream MCFCcatalà SharkTeam CitySquareLive",,"tvsport21.co/soccer/Manches…","https://t.co/QlERVm7ny6","http://tvsport21.co/soccer/Manchester-City-vs-Burnley","http://pbs.twimg.com/media/DS3cPnoVAAAyfGW.jpg","https://t.co/rCnpcLOWBc","https://twitter.com/Daffa09058257/status/949657264595464193/photo/1","photo","http://pbs.twimg.com/media/DS3cPnoVAAAyfGW.jpg","https://t.co/rCnpcLOWBc","https://twitter.com/Daffa09058257/status/949657264595464193/photo/1",,,,"en",,,,,,,,,,,,,
"x949657256135745538",2018-01-06 15:01:48,"x786765484440096768","cityzenpodcast","Last piece of the quadruple starts now! #CmonCity!! #ManCity #MCFC #cityvburnley #MCIBUR #FACup #SharkTeam","Twitter for iPhone",,,,FALSE,FALSE,1,0,"CmonCity ManCity MCFC cityvburnley MCIBUR FACup SharkTeam",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x949657244840415232",2018-01-06 15:01:45,"x4715378533","elhashtaq","Is Man City vs Burnley on TV? Live stream, TV channel, line-ups and kick-off time for FA Cup clash Manchester City vs Burnley live stream info click here : https://t.co/O3zdas73PK
Man City vs Burnley  #FACup #cmonguys #cityvburnley","Twitter Web Client",,,,FALSE,FALSE,4,6,"FACup cmonguys cityvburnley",,"goo.gl/czrMd5","https://t.co/O3zdas73PK","https://goo.gl/czrMd5",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949657171893149696",2018-01-06 15:01:28,"x927045817340448768","SaadetGn5","Manchester city  v  Burnley

Live stream HD :  https://t.co/xLqRJaQG93

s1k1g6 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL","Twitter Web Client",,,,FALSE,FALSE,8,8,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2m39hsn","https://t.co/xLqRJaQG93","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949657121272025090",2018-01-06 15:01:16,"x808042385238265856","menda111","Watch ⌚️ NOW #FACup
#ManchesterCity vs #BurnleyFC

Live Stream ✅ https://t.co/nrVqXbKQTN

#MCIBUR #mancity #Sharkteam #MCFC @EmiratesFACup #NorthWales #burnleyfc #cityburnley #cityvburnley https://t.co/HmqigTwkFA","Twitter Web Client",,,,FALSE,FALSE,0,0,"FACup ManchesterCity BurnleyFC MCIBUR mancity Sharkteam MCFC NorthWales burnleyfc cityburnley cityvburnley",,"goo.gl/r7LCKn","https://t.co/nrVqXbKQTN","https://goo.gl/r7LCKn","http://pbs.twimg.com/media/DS3bAepW0AEDyzN.jpg","https://t.co/HmqigTwkFA","https://twitter.com/menda111/status/949657121272025090/photo/1","photo","http://pbs.twimg.com/media/DS3bAepW0AEDyzN.jpg","https://t.co/HmqigTwkFA","https://twitter.com/menda111/status/949657121272025090/photo/1",,"x4418429837","EmiratesFACup","en",,,,,,,,,,,,,
"x949657116217892866",2018-01-06 15:01:14,"x788143564836536320","sinemmcelikkk1","EmiratesFACup

Live stream HD :  https://t.co/1W84HH9hql

s1k1g8 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues","Twitter Web Client",,,,FALSE,FALSE,9,10,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2m39hsn","https://t.co/1W84HH9hql","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949657048911839242",2018-01-06 15:00:58,"x919430927582932992","YolcuNursel","Manchester city  v  Burnley

Live stream HD :  https://t.co/TknTjAlFfH

s1k1g7 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL","Twitter Web Client",,,,FALSE,FALSE,0,0,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2m39hsn","https://t.co/TknTjAlFfH","http://bit.ly/2m39hsn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949656807848292358",2018-01-06 15:00:01,"x2826015853","Corocus","It's #FACup time! 
#MCIBUR #cityvburnley simulated in #PES2018
Enjoy! 
https://t.co/Dskoeruhzu","TweetDeck",,,,FALSE,FALSE,0,0,"FACup MCIBUR cityvburnley PES2018",,"youtu.be/aiukfqQnIxM","https://t.co/Dskoeruhzu","https://youtu.be/aiukfqQnIxM",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949656807366123520",2018-01-06 15:00:01,"x380047743","Emmylite","WATCH LIVE: Manchester City vs Burnley FA Cup  

Live Stream - https://t.co/LzOMzytDkI 

#EmiratesFACup #FACup  #cityvburnley  #mancity #CLARETS  #MCIBUR","TweetDeck",,,,FALSE,FALSE,1,0,"EmiratesFACup FACup cityvburnley mancity CLARETS MCIBUR",,"goo.gl/Wq2j5y","https://t.co/LzOMzytDkI","https://goo.gl/Wq2j5y",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949656786654568456",2018-01-06 14:59:56,"x750862205491503104","Aikoaiko27","Come on City ✨💙✨ 
#FACup #cityvburnley","Twitter for iPad",,,,FALSE,FALSE,0,0,"FACup cityvburnley",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x949656684284252160",2018-01-06 14:59:31,"x919890152935346176","SezenAkgl3","Manchester city  v  Burnley

Live stream HD :  https://t.co/mevg7C6hvA

s1k1g7 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL","Twitter Web Client",,,,FALSE,FALSE,0,0,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2D2nYnp","https://t.co/mevg7C6hvA","http://bit.ly/2D2nYnp",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949656615967485952",2018-01-06 14:59:15,"x919923138623926272","GuneyAytul","EmiratesFACup

Live stream HD :  https://t.co/YWJ2p0dajp

s1k1g6 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues","Twitter Web Client",,,,FALSE,FALSE,8,10,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2D2nYnp","https://t.co/YWJ2p0dajp","http://bit.ly/2D2nYnp",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949656599664218113",2018-01-06 14:59:11,"x803876334032322560","myra_palxx6","FA Cup Third Round LIVE: Scores and updates for Manchester City vs Burnley, Wolves vs Swansea City Manchester City vs Burnley live stream info click here : https://t.co/Cj30VIwMuJ
Man City vs Burnley  #FACup #cmonguys #cityvburnley","Twitter Web Client",,,,FALSE,FALSE,3,3,"FACup cmonguys cityvburnley",,"goo.gl/czrMd5","https://t.co/Cj30VIwMuJ","https://goo.gl/czrMd5",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949656534518247424",2018-01-06 14:58:56,"x920167612583170048","zgeCokun17","Manchester city  v  Burnley

Live stream HD :  https://t.co/Y9m4XRyStL

s1k1g8 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #MANBUR #SoccerAM #PL #AFC #EPL #BPL #EFL","Twitter Web Client",,,,FALSE,FALSE,8,8,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack MANBUR SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2D2nYnp","https://t.co/Y9m4XRyStL","http://bit.ly/2D2nYnp",,,,,,,,,,,"en",,,,,,,,,,,,,
"x949656439789846529",2018-01-06 14:58:33,"x788277212793438208","demettzer16","Emirates FACup

Live stream HD :  https://t.co/0W3leKMPCR

s1k1g7 #cityvburnley #SaintsFC #MCFC #mancity #FACup #MANBUR #Matchday #QPRvMKD #QPR #AVFC #pufc #BCFC #BAFC #BLAHUL #hcafc #Rovers #BWFC #HTAFC #BOUWIG #afcb #wafc #BEESNOTTS #Swans #NUFC #SCFC #PUSB #SkyBlues https://t.co/3FyQyxqxhO","Twitter Web Client",,,,FALSE,FALSE,1,2,"cityvburnley SaintsFC MCFC mancity FACup MANBUR Matchday QPRvMKD QPR AVFC pufc BCFC BAFC BLAHUL hcafc Rovers BWFC HTAFC BOUWIG afcb wafc BEESNOTTS Swans NUFC SCFC PUSB SkyBlues",,"bit.ly/2D2nYnp","https://t.co/0W3leKMPCR","http://bit.ly/2D2nYnp","http://pbs.twimg.com/media/DS3bfiFWsAAsIrk.jpg","https://t.co/3FyQyxqxhO","https://twitter.com/demettzer16/status/949656439789846529/photo/1","photo","http://pbs.twimg.com/media/DS3bfiFWsAAsIrk.jpg","https://t.co/3FyQyxqxhO","https://twitter.com/demettzer16/status/949656439789846529/photo/1",,,,"en",,,,,,,,,,,,,
"x949656350124138499",2018-01-06 14:58:12,"x4090270583","beyzabuluuttt","Manchester city  v  Burnley

Live stream HD :  https://t.co/HYqpkLvF6u

s1k1g6 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #MANBUR #football #premierleague #wearecity #together #Matchday #PL #SuperJack #DatGuy #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/ZVemXpi6Lg","Twitter Web Client",,,,FALSE,FALSE,0,0,"EmiratesFACup cityvburnley MCFC mancity FACup MANBUR football premierleague wearecity together Matchday PL SuperJack DatGuy SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2D2nYnp","https://t.co/HYqpkLvF6u","http://bit.ly/2D2nYnp","http://pbs.twimg.com/media/DS3baBkX4AAKS6E.jpg","https://t.co/ZVemXpi6Lg","https://twitter.com/beyzabuluuttt/status/949656350124138499/photo/1","photo","http://pbs.twimg.com/media/DS3baBkX4AAKS6E.jpg","https://t.co/ZVemXpi6Lg","https://twitter.com/beyzabuluuttt/status/949656350124138499/photo/1",,,,"en",,,,,,,,,,,,,
"x949656233186820097",2018-01-06 14:57:44,"x775382942319276033","nurancakirrr","Manchester city  v  Burnley

Live stream HD :  https://t.co/N7zViPHoNy

s1k1g8 #EmiratesFACup #cityvburnley #MCFC #mancity #FACup #sports #football #premierleague #BurnleyOfficial #soccer #Matchday #EPL #SuperJack #MANBUR #SoccerAM #PL #AFC #EPL #BPL #EFL https://t.co/u37IiRdHKJ","Twitter Web Client",,,,FALSE,FALSE,0,0,"EmiratesFACup cityvburnley MCFC mancity FACup sports football premierleague BurnleyOfficial soccer Matchday EPL SuperJack MANBUR SoccerAM PL AFC EPL BPL EFL",,"bit.ly/2D2nYnp","https://t.co/N7zViPHoNy","http://bit.ly/2D2nYnp","http://pbs.twimg.com/media/DS3bTc4XkAIIM3e.jpg","https://t.co/u37IiRdHKJ","https://twitter.com/nurancakirrr/status/949656233186820097/photo/1","photo","http://pbs.twimg.com/media/DS3bTc4XkAIIM3e.jpg","https://t.co/u37IiRdHKJ","https://twitter.com/nurancakirrr/status/949656233186820097/photo/1",,,,"en",,,,,,,,,,,,,
"x949656223338594304",2018-01-06 14:57:42,"x803874130374311936","YovannaPalxx4","Manchester City vs Burnley LIVE latest score: FA Cup third round goal updates, TV and how to follow Manchester City vs Burnley live stream info click here : https://t.co/506l6AiI58
Man City vs Burnley  #FACup #cmonguys #cityvburnley","Twitter Web Client",,,,FALSE,FALSE,4,4,"FACup cmonguys cityvburnley",,"goo.gl/czrMd5","https://t.co/506l6AiI58","https://goo.gl/czrMd5",,,,,,,,,,,"en",,,,,,,,,,,,,
